event_id,timestamp,user_id,source_ip,country,device_id,event_type,resource,action,status,session_id,bytes_transferred,duration
10881,2026-08-04 14:41:46,U122,10.5.3.187,Canada,DEV_HR_122,FILE,/hr/employee_records,FILE_READ,SUCCESS,S_U122_3_1_f7ccde,944121,29
10836,2026-08-04 14:42:16,U119,10.4.4.239,USA,DEV_IT _119,FILE,/code/main_app,FILE_WRITE,SUCCESS,S_U119_3_0_3489bc,2811767,20
10837,2026-08-04 14:43:16,U119,10.4.4.239,USA,DEV_IT _119,NETWORK,10.0.0.1:443,CONNECTION,SUCCESS,S_U119_3_0_3489bc,33691,5
10687,2026-08-04 14:43:24,U103,10.2.8.152,Germany,DEV_IT _103,FILE,/config/router_cfg,FILE_WRITE,SUCCESS,S_U103_3_2_bfc777,269624,4
11172,2026-08-04 14:44:25,U144,10.1.4.104,USA,DEV_FIN_144,FILE,/finance/budgets_2026.pdf,FILE_WRITE,SUCCESS,S_U144_3_1_34ec64,1040714,18
10705,2026-08-04 14:44:28,U105,10.4.9.33,USA,DEV_ENG_105,FILE,/code/main_app,FILE_READ,SUCCESS,S_U105_3_0_1f641c,2852387,13
11100,2026-08-04 14:45:00,U138,10.2.5.43,USA,DEV_ENG_138,FILE,/jira/tickets,FILE_READ,SUCCESS,S_U138_3_1_c99cbb,453728,18
11101,2026-08-04 14:46:00,U138,10.2.5.43,USA,DEV_ENG_138,NETWORK,10.0.0.1:443,CONNECTION,SUCCESS,S_U138_3_1_c99cbb,9504,16
11188,2026-08-04 14:46:56,U145,10.5.6.242,Germany,DEV_IT _145,FILE,/admin/backups,FILE_READ,SUCCESS,S_U145_3_1_13db88,104703,13
11037,2026-08-04 14:47:37,U134,10.2.6.74,USA,DEV_FIN_134,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U134_3_0_a72320,0,1
11028,2026-08-04 14:48:35,U133,10.5.2.20,USA,DEV_HR_133,FILE,/hr/performance_reviews/,FILE_READ,SUCCESS,S_U133_3_0_c2d277,884490,20
10919,2026-08-04 14:50:10,U124,10.4.8.223,USA,DEV_HR_124,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U124_3_1_a973d5,0,0
11189,2026-08-04 14:50:56,U145,10.5.6.242,Germany,DEV_IT _145,FILE,/code/main_app,FILE_READ,SUCCESS,S_U145_3_1_13db88,1103451,29
10973,2026-08-04 14:51:34,U129,10.1.10.124,Canada,DEV_IT _129,FILE,/admin/syslogs,FILE_READ,SUCCESS,S_U129_3_0_8215f5,1013730,16
11102,2026-08-04 14:52:00,U138,10.2.5.43,USA,DEV_ENG_138,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U138_3_1_c99cbb,0,0
10729,2026-08-04 14:52:03,U107,10.3.8.164,USA,DEV_ENG_107,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U107_3_2_2a0b31,0,3
11092,2026-08-04 14:52:57,U138,10.2.5.43,USA,DEV_ENG_138,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U138_3_0_24465f,2426919,7
11060,2026-08-04 14:53:15,U135,10.3.10.208,Germany,DEV_EXE_135,FILE,/finance/summary.xlsx,FILE_READ,SUCCESS,S_U135_3_1_b5045e,2921589,10
11038,2026-08-04 14:53:37,U134,10.2.6.74,USA,DEV_FIN_134,FILE,/finance/budgets_2026.pdf,FILE_READ,SUCCESS,S_U134_3_0_a72320,744180,10
11173,2026-08-04 14:54:25,U144,10.1.4.104,USA,DEV_FIN_144,FILE,/finance/q3_report.xlsx,FILE_READ,SUCCESS,S_U144_3_1_34ec64,1130785,30
10683,2026-08-04 14:55:00,U103,10.2.7.89,USA,DEV_IT _103,FILE,/code/main_app,FILE_READ,SUCCESS,S_U103_3_1_048456,930076,7
10688,2026-08-04 14:55:24,U103,10.2.8.152,Germany,DEV_IT _103,FILE,/admin/backups,FILE_WRITE,SUCCESS,S_U103_3_2_bfc777,387441,25
10689,2026-08-04 14:56:24,U103,10.2.8.152,Germany,DEV_IT _103,AUTHENTICATION,-,PASSWORD_CHANGE,SUCCESS,S_U103_3_2_bfc777,0,2
11235,2026-08-04 14:59:08,U149,10.2.4.109,USA,DEV_IT _149,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U149_3_1_1df42b,0,1
10690,2026-08-04 15:03:24,U103,10.2.8.152,Germany,DEV_IT _103,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U103_3_2_bfc777,0,0
10706,2026-08-04 15:03:28,U105,10.4.9.33,USA,DEV_ENG_105,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U105_3_0_1f641c,1004257,19
11061,2026-08-04 15:04:15,U135,10.3.10.208,Germany,DEV_EXE_135,FILE,/finance/summary.xlsx,FILE_READ,SUCCESS,S_U135_3_1_b5045e,2281135,27
10838,2026-08-04 15:04:16,U119,10.4.4.239,USA,DEV_IT _119,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U119_3_0_3489bc,0,0
10882,2026-08-04 15:04:46,U122,10.5.3.187,Canada,DEV_HR_122,FILE,/hr/benefits.pdf,FILE_READ,SUCCESS,S_U122_3_1_f7ccde,912263,19
11062,2026-08-04 15:05:15,U135,10.3.10.208,Germany,DEV_EXE_135,NETWORK,10.0.0.1:443,CONNECTION,SUCCESS,S_U135_3_1_b5045e,5486,16
10730,2026-08-04 15:06:03,U107,10.3.8.164,USA,DEV_ENG_107,FILE,/code/api_service,FILE_READ,SUCCESS,S_U107_3_2_2a0b31,2435184,2
10707,2026-08-04 15:06:28,U105,10.4.9.33,USA,DEV_ENG_105,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U105_3_0_1f641c,1805870,19
11190,2026-08-04 15:06:56,U145,10.5.6.242,Germany,DEV_IT _145,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U145_3_1_13db88,0,0
11236,2026-08-04 15:08:08,U149,10.2.4.109,USA,DEV_IT _149,FILE,/config/router_cfg,FILE_READ,SUCCESS,S_U149_3_1_1df42b,56630,5
11174,2026-08-04 15:08:25,U144,10.1.4.104,USA,DEV_FIN_144,FILE,/finance/q3_report.xlsx,FILE_READ,SUCCESS,S_U144_3_1_34ec64,1225218,9
11029,2026-08-04 15:08:35,U133,10.5.2.20,USA,DEV_HR_133,FILE,/hr/performance_reviews/,FILE_READ,SUCCESS,S_U133_3_0_c2d277,2308373,7
11237,2026-08-04 15:10:08,U149,10.2.4.109,USA,DEV_IT _149,FILE,/code/main_app,FILE_READ,SUCCESS,S_U149_3_1_1df42b,544616,25
10938,2026-08-04 15:10:14,U126,10.4.9.27,USA,DEV_FIN_126,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U126_3_0_9d761a,0,1
11251,2026-08-04 15:11:38,U150,10.2.10.147,UK,DEV_EXE_150,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U150_3_0_d2c9a8,0,2
11093,2026-08-04 15:11:57,U138,10.2.5.43,USA,DEV_ENG_138,FILE,/jira/tickets,FILE_WRITE,SUCCESS,S_U138_3_0_24465f,3121918,16
10684,2026-08-04 15:12:00,U103,10.2.7.89,USA,DEV_IT _103,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U103_3_1_048456,0,0
10731,2026-08-04 15:13:03,U107,10.3.8.164,USA,DEV_ENG_107,FILE,/code/api_service,FILE_READ,SUCCESS,S_U107_3_2_2a0b31,291707,9
11063,2026-08-04 15:14:15,U135,10.3.10.208,Germany,DEV_EXE_135,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U135_3_1_b5045e,0,0
11175,2026-08-04 15:14:25,U144,10.1.4.104,USA,DEV_FIN_144,FILE,/finance/invoices/,FILE_WRITE,SUCCESS,S_U144_3_1_34ec64,2805371,6
11176,2026-08-04 15:15:25,U144,10.1.4.104,USA,DEV_FIN_144,AUTHENTICATION,-,PASSWORD_CHANGE,SUCCESS,S_U144_3_1_34ec64,0,2
10974,2026-08-04 15:15:34,U129,10.1.10.124,Canada,DEV_IT _129,FILE,/admin/backups,FILE_READ,SUCCESS,S_U129_3_0_8215f5,949502,18
10732,2026-08-04 15:16:03,U107,10.3.8.164,USA,DEV_ENG_107,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U107_3_2_2a0b31,1561522,24
10939,2026-08-04 15:17:14,U126,10.4.9.27,USA,DEV_FIN_126,FILE,/finance/invoices/,FILE_READ,SUCCESS,S_U126_3_0_9d761a,174078,23
11238,2026-08-04 15:18:08,U149,10.2.4.109,USA,DEV_IT _149,FILE,/code/main_app,FILE_WRITE,SUCCESS,S_U149_3_1_1df42b,240808,12
11039,2026-08-04 15:18:37,U134,10.2.6.74,USA,DEV_FIN_134,FILE,/finance/budgets_2026.pdf,FILE_READ,SUCCESS,S_U134_3_0_a72320,133953,8
11040,2026-08-04 15:19:37,U134,10.2.6.74,USA,DEV_FIN_134,NETWORK,10.0.0.1:443,CONNECTION,SUCCESS,S_U134_3_0_a72320,5180,35
11082,2026-08-04 15:20:00,U137,10.3.4.177,Canada,DEV_IT _137,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U137_3_1_a7a16a,0,1
10827,2026-08-04 15:21:23,U118,10.4.2.196,Germany,DEV_ENG_118,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U118_3_0_af0ea2,0,2
11252,2026-08-04 15:21:38,U150,10.2.10.147,UK,DEV_EXE_150,FILE,/exec/strategy_2027.pdf,FILE_READ,SUCCESS,S_U150_3_0_d2c9a8,1092398,30
11094,2026-08-04 15:21:57,U138,10.2.5.43,USA,DEV_ENG_138,FILE,/code/api_service,FILE_READ,SUCCESS,S_U138_3_0_24465f,2277751,6
11030,2026-08-04 15:23:35,U133,10.5.2.20,USA,DEV_HR_133,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U133_3_0_c2d277,0,0
10733,2026-08-04 15:24:03,U107,10.3.8.164,USA,DEV_ENG_107,FILE,/jira/tickets,FILE_WRITE,SUCCESS,S_U107_3_2_2a0b31,1997073,18
11196,2026-08-04 15:25:49,U146,10.5.7.90,UK,DEV_ENG_146,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U146_3_0_bfb0dd,0,2
10895,2026-08-04 15:25:52,U123,10.2.8.208,USA,DEV_IT _123,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U123_3_0_bb5706,0,3
10940,2026-08-04 15:26:14,U126,10.4.9.27,USA,DEV_FIN_126,FILE,/finance/invoices/,FILE_WRITE,SUCCESS,S_U126_3_0_9d761a,168844,17
10883,2026-08-04 15:28:46,U122,10.5.3.187,Canada,DEV_HR_122,FILE,/hr/performance_reviews/,FILE_WRITE,SUCCESS,S_U122_3_1_f7ccde,352495,25
11083,2026-08-04 15:29:00,U137,10.3.4.177,Canada,DEV_IT _137,FILE,/admin/syslogs,FILE_READ,SUCCESS,S_U137_3_1_a7a16a,354651,27
10708,2026-08-04 15:29:28,U105,10.4.9.33,USA,DEV_ENG_105,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U105_3_0_1f641c,0,0
10884,2026-08-04 15:29:46,U122,10.5.3.187,Canada,DEV_HR_122,NETWORK,10.0.0.1:443,CONNECTION,SUCCESS,S_U122_3_1_f7ccde,47980,26
11253,2026-08-04 15:30:38,U150,10.2.10.147,UK,DEV_EXE_150,FILE,/exec/strategy_2027.pdf,FILE_WRITE,SUCCESS,S_U150_3_0_d2c9a8,684658,8
11239,2026-08-04 15:31:08,U149,10.2.4.109,USA,DEV_IT _149,FILE,/admin/backups,FILE_READ,SUCCESS,S_U149_3_1_1df42b,2736947,8
11254,2026-08-04 15:31:38,U150,10.2.10.147,UK,DEV_EXE_150,NETWORK,10.0.0.1:443,CONNECTION,SUCCESS,S_U150_3_0_d2c9a8,25524,55
10896,2026-08-04 15:31:52,U123,10.2.8.208,USA,DEV_IT _123,FILE,/code/main_app,FILE_READ,SUCCESS,S_U123_3_0_bb5706,668614,22
11177,2026-08-04 15:32:25,U144,10.1.4.104,USA,DEV_FIN_144,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U144_3_1_34ec64,0,0
10901,2026-08-04 15:34:35,U123,10.2.8.208,USA,DEV_IT _123,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U123_3_1_86c618,0,3
10885,2026-08-04 15:35:46,U122,10.5.3.187,Canada,DEV_HR_122,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U122_3_1_f7ccde,0,0
10975,2026-08-04 15:37:34,U129,10.1.10.124,Canada,DEV_IT _129,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U129_3_0_8215f5,0,0
11255,2026-08-04 15:37:38,U150,10.2.10.147,UK,DEV_EXE_150,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U150_3_0_d2c9a8,0,0
10897,2026-08-04 15:37:52,U123,10.2.8.208,USA,DEV_IT _123,FILE,/config/router_cfg,FILE_READ,SUCCESS,S_U123_3_0_bb5706,1910127,27
10734,2026-08-04 15:38:03,U107,10.3.8.164,USA,DEV_ENG_107,FILE,/code/main_app,FILE_READ,SUCCESS,S_U107_3_2_2a0b31,178191,9
10828,2026-08-04 15:40:23,U118,10.4.2.196,Germany,DEV_ENG_118,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U118_3_0_af0ea2,811883,24
11041,2026-08-04 15:41:37,U134,10.2.6.74,USA,DEV_FIN_134,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U134_3_0_a72320,0,0
10902,2026-08-04 15:42:35,U123,10.2.8.208,USA,DEV_IT _123,FILE,/code/main_app,FILE_READ,SUCCESS,S_U123_3_1_86c618,1835638,18
11078,2026-08-04 15:43:19,U137,10.4.5.233,UK,DEV_IT _137,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U137_3_0_9c0101,0,3
11095,2026-08-04 15:43:57,U138,10.2.5.43,USA,DEV_ENG_138,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U138_3_0_24465f,0,0
11197,2026-08-04 15:46:49,U146,10.5.7.90,UK,DEV_ENG_146,FILE,/code/main_app,FILE_READ,SUCCESS,S_U146_3_0_bfb0dd,279252,16
10755,2026-08-04 15:47:02,U110,10.1.4.235,UK,DEV_EXE_110,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U110_3_0_74d4ca,0,3
10903,2026-08-04 15:48:35,U123,10.2.8.208,USA,DEV_IT _123,FILE,/admin/backups,FILE_READ,SUCCESS,S_U123_3_1_86c618,513025,21
10941,2026-08-04 15:49:14,U126,10.4.9.27,USA,DEV_FIN_126,FILE,/finance/invoices/,FILE_WRITE,SUCCESS,S_U126_3_0_9d761a,270939,20
10735,2026-08-04 15:51:03,U107,10.3.8.164,USA,DEV_ENG_107,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U107_3_2_2a0b31,1921093,7
11084,2026-08-04 15:53:00,U137,10.3.4.177,Canada,DEV_IT _137,FILE,/code/main_app,FILE_READ,SUCCESS,S_U137_3_1_a7a16a,362586,6
10942,2026-08-04 15:54:14,U126,10.4.9.27,USA,DEV_FIN_126,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U126_3_0_9d761a,0,0
11240,2026-08-04 15:55:08,U149,10.2.4.109,USA,DEV_IT _149,FILE,/config/router_cfg,FILE_WRITE,SUCCESS,S_U149_3_1_1df42b,334525,11
10829,2026-08-04 15:56:23,U118,10.4.2.196,Germany,DEV_ENG_118,FILE,/code/main_app,FILE_READ,SUCCESS,S_U118_3_0_af0ea2,515037,2
10784,2026-08-04 15:56:40,U114,10.3.2.77,Canada,DEV_IT _114,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U114_3_0_e4fddf,0,1
10904,2026-08-04 15:58:35,U123,10.2.8.208,USA,DEV_IT _123,FILE,/admin/backups,FILE_READ,SUCCESS,S_U123_3_1_86c618,430335,23
11198,2026-08-04 16:02:49,U146,10.5.7.90,UK,DEV_ENG_146,FILE,/code/main_app,FILE_READ,SUCCESS,S_U146_3_0_bfb0dd,1137798,19
10898,2026-08-04 16:02:52,U123,10.2.8.208,USA,DEV_IT _123,FILE,/config/router_cfg,FILE_READ,SUCCESS,S_U123_3_0_bb5706,1210824,29
10899,2026-08-04 16:03:52,U123,10.2.8.208,USA,DEV_IT _123,NETWORK,10.0.0.1:443,CONNECTION,SUCCESS,S_U123_3_0_bb5706,1329,41
10749,2026-08-04 16:04:21,U109,10.2.1.208,Germany,DEV_HR_109,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U109_3_0_d90f56,0,2
11085,2026-08-04 16:06:00,U137,10.3.4.177,Canada,DEV_IT _137,FILE,/admin/syslogs,FILE_READ,SUCCESS,S_U137_3_1_a7a16a,132679,17
11241,2026-08-04 16:06:08,U149,10.2.4.109,USA,DEV_IT _149,FILE,/config/router_cfg,FILE_READ,SUCCESS,S_U149_3_1_1df42b,527465,23
11079,2026-08-04 16:08:19,U137,10.4.5.233,UK,DEV_IT _137,FILE,/admin/syslogs,FILE_WRITE,SUCCESS,S_U137_3_0_9c0101,302302,22
10830,2026-08-04 16:08:23,U118,10.4.2.196,Germany,DEV_ENG_118,FILE,/jira/tickets,FILE_READ,SUCCESS,S_U118_3_0_af0ea2,662333,19
10697,2026-08-04 16:09:03,U104,10.3.6.156,USA,DEV_FIN_104,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U104_3_1_a3c143,0,1
11086,2026-08-04 16:10:00,U137,10.3.4.177,Canada,DEV_IT _137,FILE,/config/router_cfg,FILE_READ,SUCCESS,S_U137_3_1_a7a16a,81484,3
10756,2026-08-04 16:10:02,U110,10.1.4.235,UK,DEV_EXE_110,FILE,/finance/summary.xlsx,FILE_READ,SUCCESS,S_U110_3_0_74d4ca,2045378,23
10736,2026-08-04 16:13:03,U107,10.3.8.164,USA,DEV_ENG_107,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U107_3_2_2a0b31,0,0
11199,2026-08-04 16:16:49,U146,10.5.7.90,UK,DEV_ENG_146,FILE,/code/main_app,FILE_READ,SUCCESS,S_U146_3_0_bfb0dd,862432,18
10905,2026-08-04 16:18:35,U123,10.2.8.208,USA,DEV_IT _123,FILE,/admin/syslogs,FILE_READ,SUCCESS,S_U123_3_1_86c618,1017343,22
10785,2026-08-04 16:18:40,U114,10.3.2.77,Canada,DEV_IT _114,FILE,/admin/syslogs,FILE_READ,SUCCESS,S_U114_3_0_e4fddf,1496510,5
11080,2026-08-04 16:19:19,U137,10.4.5.233,UK,DEV_IT _137,FILE,/admin/backups,FILE_WRITE,SUCCESS,S_U137_3_0_9c0101,77308,29
11087,2026-08-04 16:23:00,U137,10.3.4.177,Canada,DEV_IT _137,FILE,/admin/backups,FILE_READ,SUCCESS,S_U137_3_1_a7a16a,331203,27
10757,2026-08-04 16:23:02,U110,10.1.4.235,UK,DEV_EXE_110,FILE,/finance/summary.xlsx,FILE_WRITE,SUCCESS,S_U110_3_0_74d4ca,762975,28
10906,2026-08-04 16:25:35,U123,10.2.8.208,USA,DEV_IT _123,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U123_3_1_86c618,0,0
10750,2026-08-04 16:26:21,U109,10.2.1.208,Germany,DEV_HR_109,FILE,/hr/performance_reviews/,FILE_READ,SUCCESS,S_U109_3_0_d90f56,676610,8
10831,2026-08-04 16:26:23,U118,10.4.2.196,Germany,DEV_ENG_118,FILE,/jira/tickets,FILE_READ,SUCCESS,S_U118_3_0_af0ea2,272973,3
10900,2026-08-04 16:27:52,U123,10.2.8.208,USA,DEV_IT _123,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U123_3_0_bb5706,0,0
10823,2026-08-04 16:28:20,U117,10.1.6.226,UK,DEV_EXE_117,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U117_3_0_3e1dc5,0,3
11242,2026-08-04 16:29:08,U149,10.2.4.109,USA,DEV_IT _149,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U149_3_1_1df42b,0,0
11081,2026-08-04 16:31:19,U137,10.4.5.233,UK,DEV_IT _137,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U137_3_0_9c0101,0,0
10698,2026-08-04 16:32:03,U104,10.3.6.156,USA,DEV_FIN_104,FILE,/finance/budgets_2026.pdf,FILE_READ,SUCCESS,S_U104_3_1_a3c143,1057321,8
10751,2026-08-04 16:32:21,U109,10.2.1.208,Germany,DEV_HR_109,FILE,/hr/performance_reviews/,FILE_READ,SUCCESS,S_U109_3_0_d90f56,169065,27
10824,2026-08-04 16:33:20,U117,10.1.6.226,UK,DEV_EXE_117,FILE,/exec/strategy_2027.pdf,FILE_WRITE,SUCCESS,S_U117_3_0_3e1dc5,200290,19
10786,2026-08-04 16:33:40,U114,10.3.2.77,Canada,DEV_IT _114,FILE,/code/main_app,FILE_WRITE,SUCCESS,S_U114_3_0_e4fddf,309197,19
10699,2026-08-04 16:37:03,U104,10.3.6.156,USA,DEV_FIN_104,FILE,/finance/q3_report.xlsx,FILE_READ,SUCCESS,S_U104_3_1_a3c143,408261,22
11088,2026-08-04 16:38:00,U137,10.3.4.177,Canada,DEV_IT _137,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U137_3_1_a7a16a,0,0
11200,2026-08-04 16:38:49,U146,10.5.7.90,UK,DEV_ENG_146,FILE,/code/main_app,FILE_READ,SUCCESS,S_U146_3_0_bfb0dd,660647,16
10673,2026-08-04 16:41:20,U103,10.2.8.152,USA,DEV_IT _103,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U103_3_0_228bf7,0,3
10787,2026-08-04 16:44:40,U114,10.3.2.77,Canada,DEV_IT _114,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U114_3_0_e4fddf,0,0
10691,2026-08-04 16:45:01,U104,10.3.6.156,Canada,DEV_FIN_104,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U104_3_0_8702f6,0,2
10758,2026-08-04 16:46:02,U110,10.1.4.235,UK,DEV_EXE_110,FILE,/finance/summary.xlsx,FILE_READ,SUCCESS,S_U110_3_0_74d4ca,1282219,5
10692,2026-08-04 16:48:01,U104,10.3.6.156,Canada,DEV_FIN_104,FILE,/finance/q3_report.xlsx,FILE_WRITE,SUCCESS,S_U104_3_0_8702f6,481070,8
10700,2026-08-04 16:48:03,U104,10.3.6.156,USA,DEV_FIN_104,FILE,/finance/q3_report.xlsx,FILE_WRITE,SUCCESS,S_U104_3_1_a3c143,292239,11
10674,2026-08-04 16:48:20,U103,10.2.8.152,USA,DEV_IT _103,FILE,/code/main_app,FILE_WRITE,SUCCESS,S_U103_3_0_228bf7,667647,6
10961,2026-08-04 16:50:49,U128,10.2.5.57,Canada,DEV_EXE_128,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U128_3_2_f630a1,0,3
10825,2026-08-04 16:52:20,U117,10.1.6.226,UK,DEV_EXE_117,FILE,/exec/board_deck.pptx,FILE_READ,SUCCESS,S_U117_3_0_3e1dc5,2584212,21
11201,2026-08-04 16:52:49,U146,10.5.7.90,UK,DEV_ENG_146,FILE,/jira/tickets,FILE_WRITE,SUCCESS,S_U146_3_0_bfb0dd,1017515,7
10993,2026-08-04 16:52:50,U130,10.5.2.174,USA,DEV_IT _130,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U130_3_2_da2d9a,0,3
10752,2026-08-04 16:53:21,U109,10.2.1.208,Germany,DEV_HR_109,FILE,/hr/benefits.pdf,FILE_READ,SUCCESS,S_U109_3_0_d90f56,720219,23
10832,2026-08-04 16:53:23,U118,10.4.2.196,Germany,DEV_ENG_118,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U118_3_0_af0ea2,0,0
10675,2026-08-04 16:55:20,U103,10.2.8.152,USA,DEV_IT _103,FILE,/admin/syslogs,FILE_READ,SUCCESS,S_U103_3_0_228bf7,1251321,14
10962,2026-08-04 16:55:49,U128,10.2.5.57,Canada,DEV_EXE_128,FILE,/exec/strategy_2027.pdf,FILE_READ,SUCCESS,S_U128_3_2_f630a1,183440,17
10723,2026-08-04 16:58:17,U107,10.3.6.55,USA,DEV_ENG_107,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U107_3_1_167b18,0,2
11202,2026-08-04 16:58:49,U146,10.5.7.90,UK,DEV_ENG_146,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U146_3_0_bfb0dd,0,0
10753,2026-08-04 16:59:21,U109,10.2.1.208,Germany,DEV_HR_109,FILE,/hr/performance_reviews/,FILE_READ,SUCCESS,S_U109_3_0_d90f56,1424474,17
11122,2026-08-04 16:59:47,U139,10.2.9.11,USA,DEV_EXE_139,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U139_3_2_462add,0,2
11123,2026-08-04 17:01:47,U139,10.2.9.11,USA,DEV_EXE_139,FILE,/finance/summary.xlsx,FILE_READ,SUCCESS,S_U139_3_2_462add,646602,21
10994,2026-08-04 17:01:50,U130,10.5.2.174,USA,DEV_IT _130,FILE,/config/router_cfg,FILE_WRITE,SUCCESS,S_U130_3_2_da2d9a,1016200,30
10701,2026-08-04 17:02:03,U104,10.3.6.156,USA,DEV_FIN_104,FILE,/finance/invoices/,FILE_WRITE,SUCCESS,S_U104_3_1_a3c143,605754,4
11139,2026-08-04 17:02:20,U141,10.2.2.92,Canada,DEV_FIN_141,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U141_3_0_4cc282,0,3
10693,2026-08-04 17:03:01,U104,10.3.6.156,Canada,DEV_FIN_104,FILE,/finance/budgets_2026.pdf,FILE_READ,SUCCESS,S_U104_3_0_8702f6,1182725,10
11124,2026-08-04 17:03:47,U139,10.2.9.11,USA,DEV_EXE_139,FILE,/finance/summary.xlsx,FILE_READ,SUCCESS,S_U139_3_2_462add,683007,2
10963,2026-08-04 17:04:49,U128,10.2.5.57,Canada,DEV_EXE_128,FILE,/exec/board_deck.pptx,FILE_WRITE,SUCCESS,S_U128_3_2_f630a1,363677,30
10765,2026-08-04 17:07:55,U111,10.5.7.231,USA,DEV_EXE_111,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U111_3_0_23a423,0,1
10724,2026-08-04 17:08:17,U107,10.3.6.55,USA,DEV_ENG_107,FILE,/docs/architecture.pdf,FILE_READ,SUCCESS,S_U107_3_1_167b18,2922477,5
11140,2026-08-04 17:08:20,U141,10.2.2.92,Canada,DEV_FIN_141,FILE,/finance/q3_report.xlsx,FILE_READ,SUCCESS,S_U141_3_0_4cc282,817115,14
10766,2026-08-04 17:13:55,U111,10.5.7.231,USA,DEV_EXE_111,FILE,/exec/board_deck.pptx,FILE_WRITE,SUCCESS,S_U111_3_0_23a423,1766274,20
10759,2026-08-04 17:14:02,U110,10.1.4.235,UK,DEV_EXE_110,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U110_3_0_74d4ca,0,0
10826,2026-08-04 17:14:20,U117,10.1.6.226,UK,DEV_EXE_117,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U117_3_0_3e1dc5,0,0
11125,2026-08-04 17:14:47,U139,10.2.9.11,USA,DEV_EXE_139,FILE,/exec/board_deck.pptx,FILE_READ,SUCCESS,S_U139_3_2_462add,710402,2
10676,2026-08-04 17:15:20,U103,10.2.8.152,USA,DEV_IT _103,FILE,/admin/syslogs,FILE_READ,SUCCESS,S_U103_3_0_228bf7,1313300,12
10725,2026-08-04 17:17:17,U107,10.3.6.55,USA,DEV_ENG_107,FILE,/code/api_service,FILE_WRITE,SUCCESS,S_U107_3_1_167b18,1908540,26
10754,2026-08-04 17:17:21,U109,10.2.1.208,Germany,DEV_HR_109,AUTHENTICATION,-,LOGOUT,SUCCESS,S_U109_3_0_d90f56,0,0
10804,2026-08-04 17:17:56,U115,10.1.5.250,Germany,DEV_FIN_115,LOGIN,-,LOGIN_SUCCESS,SUCCESS,S_U115_3_2_c0a1d0,0,2
